ID_POLIGONO,method,predicted,x_support_score,x_support_tier,siap_prior_yield,siap_prior_source
AGC_086,Baseline_Local04D,2.9700753134135294,0.5797101449275361,mid,4.0,exact_2025
AGC_087,Baseline_Local04D,2.798618827075008,0.697463768115942,high,4.0,exact_2025
AGC_088,Baseline_Local04D,4.367917305892804,0.8152173913043478,high,3.22,exact_2025
AGC_091,Baseline_Local04D,4.523682334921152,0.6920289855072463,high,3.22,exact_2025
AGC_093,Baseline_Local04D,3.021425150794804,0.4347826086956522,mid,4.0,exact_2025
AGC_094,Baseline_Local04D,4.7722914749206975,0.6847826086956521,high,3.22,exact_2025
AGC_095,Baseline_Local04D,4.611793988929803,0.4782608695652174,mid,3.22,exact_2025
AGC_107,Baseline_Local04D,4.496002632089494,0.463768115942029,mid,1.909999825577499,exact_2025
AGC_113,Baseline_Local04D,2.982389371002175,0.6865942028985508,high,1.8788014311270125,exact_2025
AGC_116,Baseline_Local04D,4.390381840791185,0.3804347826086957,mid,3.22,exact_2025
AGC_118,Baseline_Local04D,3.2626015487719178,0.2971014492753623,low,1.8788014311270125,exact_2025
AGC_120,Baseline_Local04D,2.965691421665913,0.1666666666666666,low,4.0,exact_2025
AGC_126,Baseline_Local04D,4.579298273400996,0.806159420289855,high,3.22,exact_2025
AGC_128,Baseline_Local04D,4.481227756927951,0.6231884057971016,mid,1.909999825577499,exact_2025
AGC_129,Baseline_Local04D,3.4772908698486944,0.3152173913043478,low,1.8788014311270125,exact_2025
AGC_130,Baseline_Local04D,4.559845293082046,0.3333333333333333,mid,2.3500005816997267,exact_2025
AGC_136,Baseline_Local04D,4.513439805757615,0.2989130434782609,low,3.22,exact_2025
AGC_142,Baseline_Local04D,4.556583421049089,0.338768115942029,mid,3.22,exact_2025
AGC_143,Baseline_Local04D,4.531608924541349,0.4692028985507246,mid,3.22,exact_2025
AGC_147,Baseline_Local04D,2.9622756417209914,0.4728260869565218,mid,4.0,exact_2025
AGC_149,Baseline_Local04D,4.525898047773991,0.5471014492753624,mid,2.3500005816997267,exact_2025
AGC_153,Baseline_Local04D,4.144399568536498,0.4329710144927535,mid,3.22,exact_2025
AGC_154,Baseline_Local04D,4.565746652278305,0.3605072463768116,mid,3.22,exact_2025
AGC_156,Baseline_Local04D,3.2961947822597786,0.3804347826086957,mid,1.8788014311270125,exact_2025
AGC_158,Baseline_Local04D,4.162531601048607,0.8152173913043478,high,3.22,exact_2025
AGC_173,Baseline_Local04D,2.994751771018062,0.0634057971014492,low,4.0,exact_2025
AGC_174,Baseline_Local04D,4.490803060747287,0.1268115942028985,low,2.3500005816997267,exact_2025
AGC_175,Baseline_Local04D,4.511380418657182,0.3007246376811594,low,3.22,exact_2025
AGC_177,Baseline_Local04D,4.268496999472454,0.4601449275362319,mid,3.22,exact_2025
AGC_182,Baseline_Local04D,4.4608175673119215,0.5597826086956522,mid,3.22,exact_2025
AGC_183,Baseline_Local04D,2.9470207342222854,0.2373188405797101,low,4.0,exact_2025
AGC_186,Baseline_Local04D,4.2440170293413395,0.3768115942028985,mid,3.22,exact_2025
AGC_188,Baseline_Local04D,4.527554878330091,0.4130434782608695,mid,3.22,exact_2025
AGC_190,Baseline_Local04D,4.525002822137322,0.7409420289855073,high,3.22,exact_2025
AGC_191,Baseline_Local04D,4.801677678944387,0.5978260869565217,mid,3.22,exact_2025
AGC_192,Baseline_Local04D,4.628534420633429,0.4347826086956521,mid,3.22,exact_2025
AGC_003,Baseline_Graph04D,3.121186191154488,0.2119565217391304,low,1.8788014311270125,exact_2025
AGC_011,Baseline_Graph04D,4.578351672719057,0.6557971014492754,mid,3.22,exact_2025
AGC_016,Baseline_Graph04D,4.439854973129286,0.3351449275362319,mid,3.22,exact_2025
AGC_025,Baseline_Graph04D,2.9663677629756053,0.5054347826086957,mid,4.0,exact_2025
AGC_027,Baseline_Graph04D,3.0127621561719873,0.302536231884058,low,4.0,exact_2025
AGC_028,Baseline_Graph04D,4.536710126893925,0.3713768115942029,mid,3.22,exact_2025
AGC_029,Baseline_Graph04D,3.0286165428866436,0.0778985507246376,low,4.0,exact_2025
AGC_030,Baseline_Graph04D,3.100283773654464,0.2916666666666667,low,1.8788014311270125,exact_2025
AGC_031,Baseline_Graph04D,4.39263098835849,0.4021739130434782,mid,3.22,exact_2025
AGC_036,Baseline_Graph04D,4.4287874603184845,0.2771739130434783,low,3.22,exact_2025
AGC_039,Baseline_Graph04D,3.0287592403743453,0.608695652173913,mid,4.0,exact_2025
AGC_042,Baseline_Graph04D,3.0360065549237056,0.5615942028985507,mid,1.8788014311270125,exact_2025
AGC_043,Baseline_Graph04D,4.412687231703546,0.2101449275362319,low,3.22,exact_2025
AGC_050,Baseline_Graph04D,3.0349152444240213,0.6177536231884058,mid,4.0,exact_2025
AGC_052,Baseline_Graph04D,4.528084767536339,0.4963768115942029,mid,2.3500005816997267,exact_2025
AGC_061,Baseline_Graph04D,3.007872225917051,0.2282608695652173,low,4.0,exact_2025
AGC_063,Baseline_Graph04D,4.392261540415721,0.1829710144927536,low,3.22,exact_2025
AGC_065,Baseline_Graph04D,4.387555138842306,0.3115942028985507,low,1.909999825577499,exact_2025
AGC_071,Baseline_Graph04D,3.0135272086740015,0.5561594202898551,mid,4.0,exact_2025
AGC_075,Baseline_Graph04D,3.0135723872946367,0.302536231884058,low,4.0,exact_2025
AGC_076,Baseline_Graph04D,4.476533763033045,0.2681159420289855,low,3.22,exact_2025
AGC_082,Baseline_Graph04D,4.564315358125379,0.3405797101449275,mid,1.909999825577499,exact_2025
AGC_085,Baseline_Graph04D,4.417258300598728,0.378623188405797,mid,3.22,exact_2025
AGC_086,Baseline_Graph04D,2.971987248915154,0.5797101449275361,mid,4.0,exact_2025
AGC_087,Baseline_Graph04D,3.0112923021672175,0.697463768115942,high,4.0,exact_2025
AGC_088,Baseline_Graph04D,4.567373447803517,0.8152173913043478,high,3.22,exact_2025
AGC_091,Baseline_Graph04D,4.485572127010999,0.6920289855072463,high,3.22,exact_2025
AGC_093,Baseline_Graph04D,3.013499756230735,0.4347826086956522,mid,4.0,exact_2025
AGC_094,Baseline_Graph04D,4.580783202070583,0.6847826086956521,high,3.22,exact_2025
AGC_095,Baseline_Graph04D,4.500988718035053,0.4782608695652174,mid,3.22,exact_2025
AGC_107,Baseline_Graph04D,4.5636940471979175,0.463768115942029,mid,1.909999825577499,exact_2025
AGC_113,Baseline_Graph04D,3.0372894428818467,0.6865942028985508,high,1.8788014311270125,exact_2025
AGC_116,Baseline_Graph04D,4.412061187367566,0.3804347826086957,mid,3.22,exact_2025
AGC_118,Baseline_Graph04D,3.103537228920946,0.2971014492753623,low,1.8788014311270125,exact_2025
AGC_120,Baseline_Graph04D,3.005958237742405,0.1666666666666666,low,4.0,exact_2025
AGC_126,Baseline_Graph04D,4.574324231964499,0.806159420289855,high,3.22,exact_2025
AGC_128,Baseline_Graph04D,4.564242691048529,0.6231884057971016,mid,1.909999825577499,exact_2025
AGC_129,Baseline_Graph04D,3.1123393958148498,0.3152173913043478,low,1.8788014311270125,exact_2025
AGC_130,Baseline_Graph04D,4.528522491673699,0.3333333333333333,mid,2.3500005816997267,exact_2025
AGC_136,Baseline_Graph04D,4.428857361170392,0.2989130434782609,low,3.22,exact_2025
AGC_142,Baseline_Graph04D,4.57035467082172,0.338768115942029,mid,3.22,exact_2025
AGC_143,Baseline_Graph04D,4.398553986783048,0.4692028985507246,mid,3.22,exact_2025
AGC_147,Baseline_Graph04D,3.0292390586570406,0.4728260869565218,mid,4.0,exact_2025
AGC_149,Baseline_Graph04D,4.5284005077523535,0.5471014492753624,mid,2.3500005816997267,exact_2025
AGC_153,Baseline_Graph04D,4.3925831845507926,0.4329710144927535,mid,3.22,exact_2025
AGC_154,Baseline_Graph04D,4.485340709561456,0.3605072463768116,mid,3.22,exact_2025
AGC_156,Baseline_Graph04D,3.1303417464707404,0.3804347826086957,mid,1.8788014311270125,exact_2025
AGC_158,Baseline_Graph04D,4.3864179468472955,0.8152173913043478,high,3.22,exact_2025
AGC_173,Baseline_Graph04D,3.025384503132991,0.0634057971014492,low,4.0,exact_2025
AGC_174,Baseline_Graph04D,4.408412226947809,0.1268115942028985,low,2.3500005816997267,exact_2025
AGC_175,Baseline_Graph04D,4.474806345690414,0.3007246376811594,low,3.22,exact_2025
AGC_177,Baseline_Graph04D,4.418336384031395,0.4601449275362319,mid,3.22,exact_2025
AGC_182,Baseline_Graph04D,4.443987318158184,0.5597826086956522,mid,3.22,exact_2025
AGC_183,Baseline_Graph04D,3.0104841800625595,0.2373188405797101,low,4.0,exact_2025
AGC_186,Baseline_Graph04D,4.397563159634569,0.3768115942028985,mid,3.22,exact_2025
AGC_188,Baseline_Graph04D,4.4731315280682376,0.4130434782608695,mid,3.22,exact_2025
AGC_190,Baseline_Graph04D,4.57029083570154,0.7409420289855073,high,3.22,exact_2025
AGC_191,Baseline_Graph04D,4.5591573986867795,0.5978260869565217,mid,3.22,exact_2025
AGC_192,Baseline_Graph04D,4.522377951562062,0.4347826086956521,mid,3.22,exact_2025
AGC_003,SIAP_Direct,1.8788014311270125,0.2119565217391304,low,1.8788014311270125,exact_2025
AGC_011,SIAP_Direct,3.22,0.6557971014492754,mid,3.22,exact_2025
AGC_016,SIAP_Direct,3.22,0.3351449275362319,mid,3.22,exact_2025
AGC_025,SIAP_Direct,4.0,0.5054347826086957,mid,4.0,exact_2025
AGC_027,SIAP_Direct,4.0,0.302536231884058,low,4.0,exact_2025
AGC_028,SIAP_Direct,3.22,0.3713768115942029,mid,3.22,exact_2025
AGC_029,SIAP_Direct,4.0,0.0778985507246376,low,4.0,exact_2025
AGC_030,SIAP_Direct,1.8788014311270125,0.2916666666666667,low,1.8788014311270125,exact_2025
AGC_031,SIAP_Direct,3.22,0.4021739130434782,mid,3.22,exact_2025
AGC_036,SIAP_Direct,3.22,0.2771739130434783,low,3.22,exact_2025
AGC_039,SIAP_Direct,4.0,0.608695652173913,mid,4.0,exact_2025
AGC_042,SIAP_Direct,1.8788014311270125,0.5615942028985507,mid,1.8788014311270125,exact_2025
AGC_043,SIAP_Direct,3.22,0.2101449275362319,low,3.22,exact_2025
AGC_050,SIAP_Direct,4.0,0.6177536231884058,mid,4.0,exact_2025
AGC_052,SIAP_Direct,2.3500005816997267,0.4963768115942029,mid,2.3500005816997267,exact_2025
AGC_061,SIAP_Direct,4.0,0.2282608695652173,low,4.0,exact_2025
AGC_063,SIAP_Direct,3.22,0.1829710144927536,low,3.22,exact_2025
AGC_065,SIAP_Direct,1.909999825577499,0.3115942028985507,low,1.909999825577499,exact_2025
AGC_071,SIAP_Direct,4.0,0.5561594202898551,mid,4.0,exact_2025
AGC_075,SIAP_Direct,4.0,0.302536231884058,low,4.0,exact_2025
AGC_076,SIAP_Direct,3.22,0.2681159420289855,low,3.22,exact_2025
AGC_082,SIAP_Direct,1.909999825577499,0.3405797101449275,mid,1.909999825577499,exact_2025
AGC_085,SIAP_Direct,3.22,0.378623188405797,mid,3.22,exact_2025
AGC_086,SIAP_Direct,4.0,0.5797101449275361,mid,4.0,exact_2025
AGC_087,SIAP_Direct,4.0,0.697463768115942,high,4.0,exact_2025
AGC_088,SIAP_Direct,3.22,0.8152173913043478,high,3.22,exact_2025
AGC_091,SIAP_Direct,3.22,0.6920289855072463,high,3.22,exact_2025
AGC_093,SIAP_Direct,4.0,0.4347826086956522,mid,4.0,exact_2025
AGC_094,SIAP_Direct,3.22,0.6847826086956521,high,3.22,exact_2025
AGC_095,SIAP_Direct,3.22,0.4782608695652174,mid,3.22,exact_2025
AGC_107,SIAP_Direct,1.909999825577499,0.463768115942029,mid,1.909999825577499,exact_2025
AGC_113,SIAP_Direct,1.8788014311270125,0.6865942028985508,high,1.8788014311270125,exact_2025
AGC_116,SIAP_Direct,3.22,0.3804347826086957,mid,3.22,exact_2025
AGC_118,SIAP_Direct,1.8788014311270125,0.2971014492753623,low,1.8788014311270125,exact_2025
AGC_120,SIAP_Direct,4.0,0.1666666666666666,low,4.0,exact_2025
AGC_126,SIAP_Direct,3.22,0.806159420289855,high,3.22,exact_2025
AGC_128,SIAP_Direct,1.909999825577499,0.6231884057971016,mid,1.909999825577499,exact_2025
AGC_129,SIAP_Direct,1.8788014311270125,0.3152173913043478,low,1.8788014311270125,exact_2025
AGC_130,SIAP_Direct,2.3500005816997267,0.3333333333333333,mid,2.3500005816997267,exact_2025
AGC_136,SIAP_Direct,3.22,0.2989130434782609,low,3.22,exact_2025
AGC_142,SIAP_Direct,3.22,0.338768115942029,mid,3.22,exact_2025
AGC_143,SIAP_Direct,3.22,0.4692028985507246,mid,3.22,exact_2025
AGC_147,SIAP_Direct,4.0,0.4728260869565218,mid,4.0,exact_2025
AGC_149,SIAP_Direct,2.3500005816997267,0.5471014492753624,mid,2.3500005816997267,exact_2025
AGC_153,SIAP_Direct,3.22,0.4329710144927535,mid,3.22,exact_2025
AGC_154,SIAP_Direct,3.22,0.3605072463768116,mid,3.22,exact_2025
AGC_156,SIAP_Direct,1.8788014311270125,0.3804347826086957,mid,1.8788014311270125,exact_2025
AGC_158,SIAP_Direct,3.22,0.8152173913043478,high,3.22,exact_2025
AGC_173,SIAP_Direct,4.0,0.0634057971014492,low,4.0,exact_2025
AGC_174,SIAP_Direct,2.3500005816997267,0.1268115942028985,low,2.3500005816997267,exact_2025
AGC_175,SIAP_Direct,3.22,0.3007246376811594,low,3.22,exact_2025
AGC_177,SIAP_Direct,3.22,0.4601449275362319,mid,3.22,exact_2025
AGC_182,SIAP_Direct,3.22,0.5597826086956522,mid,3.22,exact_2025
AGC_183,SIAP_Direct,4.0,0.2373188405797101,low,4.0,exact_2025
AGC_186,SIAP_Direct,3.22,0.3768115942028985,mid,3.22,exact_2025
AGC_188,SIAP_Direct,3.22,0.4130434782608695,mid,3.22,exact_2025
AGC_190,SIAP_Direct,3.22,0.7409420289855073,high,3.22,exact_2025
AGC_191,SIAP_Direct,3.22,0.5978260869565217,mid,3.22,exact_2025
AGC_192,SIAP_Direct,3.22,0.4347826086956521,mid,3.22,exact_2025
AGC_003,SIAP_LocalResidual,3.5371868425640853,0.2119565217391304,low,1.8788014311270125,exact_2025
AGC_011,SIAP_LocalResidual,4.749113091617428,0.6557971014492754,mid,3.22,exact_2025
AGC_016,SIAP_LocalResidual,4.495977252239018,0.3351449275362319,mid,3.22,exact_2025
AGC_025,SIAP_LocalResidual,2.983022846215806,0.5054347826086957,mid,4.0,exact_2025
AGC_027,SIAP_LocalResidual,2.9196049456117743,0.302536231884058,low,4.0,exact_2025
AGC_028,SIAP_LocalResidual,4.759666060962239,0.3713768115942029,mid,3.22,exact_2025
AGC_029,SIAP_LocalResidual,3.1174187175475687,0.0778985507246376,low,4.0,exact_2025
AGC_030,SIAP_LocalResidual,3.119057872511491,0.2916666666666667,low,1.8788014311270125,exact_2025
AGC_031,SIAP_LocalResidual,4.152739394644058,0.4021739130434782,mid,3.22,exact_2025
AGC_036,SIAP_LocalResidual,4.381511119824207,0.2771739130434783,low,3.22,exact_2025
AGC_039,SIAP_LocalResidual,3.0101431007147386,0.608695652173913,mid,4.0,exact_2025
AGC_042,SIAP_LocalResidual,3.013552181109758,0.5615942028985507,mid,1.8788014311270125,exact_2025
AGC_043,SIAP_LocalResidual,4.385614440322078,0.2101449275362319,low,3.22,exact_2025
AGC_050,SIAP_LocalResidual,3.0533945270378826,0.6177536231884058,mid,4.0,exact_2025
AGC_052,SIAP_LocalResidual,4.244982839396291,0.4963768115942029,mid,2.3500005816997267,exact_2025
AGC_061,SIAP_LocalResidual,2.930974196064695,0.2282608695652173,low,4.0,exact_2025
AGC_063,SIAP_LocalResidual,4.277951962785182,0.1829710144927536,low,3.22,exact_2025
AGC_065,SIAP_LocalResidual,4.19023498088979,0.3115942028985507,low,1.909999825577499,exact_2025
AGC_071,SIAP_LocalResidual,3.1113245883285097,0.5561594202898551,mid,4.0,exact_2025
AGC_075,SIAP_LocalResidual,3.029695165825938,0.302536231884058,low,4.0,exact_2025
AGC_076,SIAP_LocalResidual,4.442814605232268,0.2681159420289855,low,3.22,exact_2025
AGC_082,SIAP_LocalResidual,4.113112966742986,0.3405797101449275,mid,1.909999825577499,exact_2025
AGC_085,SIAP_LocalResidual,4.028176684883298,0.378623188405797,mid,3.22,exact_2025
AGC_086,SIAP_LocalResidual,3.0010115211458137,0.5797101449275361,mid,4.0,exact_2025
AGC_087,SIAP_LocalResidual,2.798618827075008,0.697463768115942,high,4.0,exact_2025
AGC_088,SIAP_LocalResidual,4.367917305892805,0.8152173913043478,high,3.22,exact_2025
AGC_091,SIAP_LocalResidual,4.523682334921151,0.6920289855072463,high,3.22,exact_2025
AGC_093,SIAP_LocalResidual,3.0214251507948044,0.4347826086956522,mid,4.0,exact_2025
AGC_094,SIAP_LocalResidual,4.7722914749206975,0.6847826086956521,high,3.22,exact_2025
AGC_095,SIAP_LocalResidual,4.611793988929804,0.4782608695652174,mid,3.22,exact_2025
AGC_107,SIAP_LocalResidual,4.3265271874994005,0.463768115942029,mid,1.909999825577499,exact_2025
AGC_113,SIAP_LocalResidual,2.9864832030945214,0.6865942028985508,high,1.8788014311270125,exact_2025
AGC_116,SIAP_LocalResidual,4.390381840791186,0.3804347826086957,mid,3.22,exact_2025
AGC_118,SIAP_LocalResidual,3.211869186833071,0.2971014492753623,low,1.8788014311270125,exact_2025
AGC_120,SIAP_LocalResidual,2.965691421665913,0.1666666666666666,low,4.0,exact_2025
AGC_126,SIAP_LocalResidual,4.579298273400996,0.806159420289855,high,3.22,exact_2025
AGC_128,SIAP_LocalResidual,4.211913892566881,0.6231884057971016,mid,1.909999825577499,exact_2025
AGC_129,SIAP_LocalResidual,3.4051891399972405,0.3152173913043478,low,1.8788014311270125,exact_2025
AGC_130,SIAP_LocalResidual,4.2037445421740145,0.3333333333333333,mid,2.3500005816997267,exact_2025
AGC_136,SIAP_LocalResidual,4.513439805757615,0.2989130434782609,low,3.22,exact_2025
AGC_142,SIAP_LocalResidual,4.556583421049089,0.338768115942029,mid,3.22,exact_2025
AGC_143,SIAP_LocalResidual,4.53160892454135,0.4692028985507246,mid,3.22,exact_2025
AGC_147,SIAP_LocalResidual,3.063134965048747,0.4728260869565218,mid,4.0,exact_2025
AGC_149,SIAP_LocalResidual,4.25253881300351,0.5471014492753624,mid,2.3500005816997267,exact_2025
AGC_153,SIAP_LocalResidual,4.144399568536498,0.4329710144927535,mid,3.22,exact_2025
AGC_154,SIAP_LocalResidual,4.565746652278304,0.3605072463768116,mid,3.22,exact_2025
AGC_156,SIAP_LocalResidual,3.2612634217405367,0.3804347826086957,mid,1.8788014311270125,exact_2025
AGC_158,SIAP_LocalResidual,4.162531601048606,0.8152173913043478,high,3.22,exact_2025
AGC_173,SIAP_LocalResidual,3.1972296268467586,0.0634057971014492,low,4.0,exact_2025
AGC_174,SIAP_LocalResidual,3.8226473124065325,0.1268115942028985,low,2.3500005816997267,exact_2025
AGC_175,SIAP_LocalResidual,4.511380418657182,0.3007246376811594,low,3.22,exact_2025
AGC_177,SIAP_LocalResidual,4.268496999472455,0.4601449275362319,mid,3.22,exact_2025
AGC_182,SIAP_LocalResidual,4.4608175673119215,0.5597826086956522,mid,3.22,exact_2025
AGC_183,SIAP_LocalResidual,2.947020734222285,0.2373188405797101,low,4.0,exact_2025
AGC_186,SIAP_LocalResidual,4.244017029341339,0.3768115942028985,mid,3.22,exact_2025
AGC_188,SIAP_LocalResidual,4.527554878330092,0.4130434782608695,mid,3.22,exact_2025
AGC_190,SIAP_LocalResidual,4.525002822137321,0.7409420289855073,high,3.22,exact_2025
AGC_191,SIAP_LocalResidual,4.801677678944387,0.5978260869565217,mid,3.22,exact_2025
AGC_192,SIAP_LocalResidual,4.628534420633429,0.4347826086956521,mid,3.22,exact_2025
AGC_003,SIAP_GraphResidual,3.121186170560647,0.2119565217391304,low,1.8788014311270125,exact_2025
AGC_011,SIAP_GraphResidual,4.584213370151539,0.6557971014492754,mid,3.22,exact_2025
AGC_016,SIAP_GraphResidual,4.455229381676315,0.3351449275362319,mid,3.22,exact_2025
AGC_025,SIAP_GraphResidual,3.0923309345780896,0.5054347826086957,mid,4.0,exact_2025
AGC_027,SIAP_GraphResidual,3.086639276172456,0.302536231884058,low,4.0,exact_2025
AGC_028,SIAP_GraphResidual,4.5556796553811845,0.3713768115942029,mid,3.22,exact_2025
AGC_029,SIAP_GraphResidual,3.119517443696862,0.0778985507246376,low,4.0,exact_2025
AGC_030,SIAP_GraphResidual,3.10028375646337,0.2916666666666667,low,1.8788014311270125,exact_2025
AGC_031,SIAP_GraphResidual,4.417196992126279,0.4021739130434782,mid,3.22,exact_2025
AGC_036,SIAP_GraphResidual,4.443781262293248,0.2771739130434783,low,3.22,exact_2025
AGC_039,SIAP_GraphResidual,3.298858959675978,0.608695652173913,mid,4.0,exact_2025
AGC_042,SIAP_GraphResidual,3.036006537270437,0.5615942028985507,mid,1.8788014311270125,exact_2025
AGC_043,SIAP_GraphResidual,4.427842785879605,0.2101449275362319,low,3.22,exact_2025
AGC_050,SIAP_GraphResidual,3.3344061160654666,0.6177536231884058,mid,4.0,exact_2025
AGC_052,SIAP_GraphResidual,4.349583712007237,0.4963768115942029,mid,2.3500005816997267,exact_2025
AGC_061,SIAP_GraphResidual,3.1616004480685143,0.2282608695652173,low,4.0,exact_2025
AGC_063,SIAP_GraphResidual,4.425371965756106,0.1829710144927536,low,3.22,exact_2025
AGC_065,SIAP_GraphResidual,4.387551893602452,0.3115942028985507,low,1.909999825577499,exact_2025
AGC_071,SIAP_GraphResidual,3.087490528458093,0.5561594202898551,mid,4.0,exact_2025
AGC_075,SIAP_GraphResidual,3.089576283089146,0.302536231884058,low,4.0,exact_2025
AGC_076,SIAP_GraphResidual,4.503155103790491,0.2681159420289855,low,3.22,exact_2025
AGC_082,SIAP_GraphResidual,4.564315273181958,0.3405797101449275,mid,1.909999825577499,exact_2025
AGC_085,SIAP_GraphResidual,4.432011332016131,0.378623188405797,mid,3.22,exact_2025
AGC_086,SIAP_GraphResidual,3.0927489565130823,0.5797101449275361,mid,4.0,exact_2025
AGC_087,SIAP_GraphResidual,3.0868945787412034,0.697463768115942,high,4.0,exact_2025
AGC_088,SIAP_GraphResidual,4.573778418698385,0.8152173913043478,high,3.22,exact_2025
AGC_091,SIAP_GraphResidual,4.495548100489032,0.6920289855072463,high,3.22,exact_2025
AGC_093,SIAP_GraphResidual,3.0893172109506053,0.4347826086956522,mid,4.0,exact_2025
AGC_094,SIAP_GraphResidual,4.586661478395923,0.6847826086956521,high,3.22,exact_2025
AGC_095,SIAP_GraphResidual,4.524205254232902,0.4782608695652174,mid,3.22,exact_2025
AGC_107,SIAP_GraphResidual,4.563693962344265,0.463768115942029,mid,1.909999825577499,exact_2025
AGC_113,SIAP_GraphResidual,3.0372894251961267,0.6865942028985508,high,1.8788014311270125,exact_2025
AGC_116,SIAP_GraphResidual,4.4271300817097785,0.3804347826086957,mid,3.22,exact_2025
AGC_118,SIAP_GraphResidual,3.103537211474697,0.2971014492753623,low,1.8788014311270125,exact_2025
AGC_120,SIAP_GraphResidual,3.078909126760471,0.1666666666666666,low,4.0,exact_2025
AGC_126,SIAP_GraphResidual,4.581312124609009,0.806159420289855,high,3.22,exact_2025
AGC_128,SIAP_GraphResidual,4.564242606004597,0.6231884057971016,mid,1.909999825577499,exact_2025
AGC_129,SIAP_GraphResidual,3.1123393755550075,0.3152173913043478,low,1.8788014311270125,exact_2025
AGC_130,SIAP_GraphResidual,4.35121950650586,0.3333333333333333,mid,2.3500005816997267,exact_2025
AGC_136,SIAP_GraphResidual,4.443811703550882,0.2989130434782609,low,3.22,exact_2025
AGC_142,SIAP_GraphResidual,4.5847931995097095,0.338768115942029,mid,3.22,exact_2025
AGC_143,SIAP_GraphResidual,4.43042458944497,0.4692028985507246,mid,3.22,exact_2025
AGC_147,SIAP_GraphResidual,3.288978758919218,0.4728260869565218,mid,4.0,exact_2025
AGC_149,SIAP_GraphResidual,4.350971674476457,0.5471014492753624,mid,2.3500005816997267,exact_2025
AGC_153,SIAP_GraphResidual,4.415479498313841,0.4329710144927535,mid,3.22,exact_2025
AGC_154,SIAP_GraphResidual,4.510024016033383,0.3605072463768116,mid,3.22,exact_2025
AGC_156,SIAP_GraphResidual,3.1303417291334172,0.3804347826086957,mid,1.8788014311270125,exact_2025
AGC_158,SIAP_GraphResidual,4.43264945289851,0.8152173913043478,high,3.22,exact_2025
AGC_173,SIAP_GraphResidual,3.296297195467472,0.0634057971014492,low,4.0,exact_2025
AGC_174,SIAP_GraphResidual,3.6470962457840748,0.1268115942028985,low,2.3500005816997267,exact_2025
AGC_175,SIAP_GraphResidual,4.48536814751585,0.3007246376811594,low,3.22,exact_2025
AGC_177,SIAP_GraphResidual,4.433318019022924,0.4601449275362319,mid,3.22,exact_2025
AGC_182,SIAP_GraphResidual,4.456225028071755,0.5597826086956522,mid,3.22,exact_2025
AGC_183,SIAP_GraphResidual,3.0930156892290985,0.2373188405797101,low,4.0,exact_2025
AGC_186,SIAP_GraphResidual,4.429505274826202,0.3768115942028985,mid,3.22,exact_2025
AGC_188,SIAP_GraphResidual,4.483351071974592,0.4130434782608695,mid,3.22,exact_2025
AGC_190,SIAP_GraphResidual,4.576796946280934,0.7409420289855073,high,3.22,exact_2025
AGC_191,SIAP_GraphResidual,4.5757797413909564,0.5978260869565217,mid,3.22,exact_2025
AGC_192,SIAP_GraphResidual,4.530345642604055,0.4347826086956521,mid,3.22,exact_2025
