representation,ID_POLIGONO,CONJUNTO,pc01,pc02,pc03,pc04,pc05,pc06,pc07,pc08,pc09,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18,pc19,pc20
C0_base,AGC_011,PREDICCION,-10.639978722068813,-1.4869732960243698,15.875576049156386,-4.364520720494901,-0.3874134082226359,6.673764568948816,-6.963780855840729,-1.9684075690924459,3.723520145514538,-6.850231951214372,5.794930266700208,2.3131046019856343,-7.297522431799038,-2.2871960244799383,2.8029565531506093,0.7682952165351982,-0.26771469754771576,3.026618620475196,-0.3674795569285151,-0.36622218063597317
C0_base,AGC_012,ENTRENAMIENTO,-23.450135048892516,-1.7292230282844607,4.660744703655106,8.143934919100317,-12.937441067896373,5.078847541891316,2.1428139595699225,-3.6751603345470265,6.310621664575718,2.006892912124893,3.730992803529735,-3.653467380534445,2.041844494249783,4.433702872279061,0.5232619482404621,-4.1226116027372495,5.749475175918189,-3.166191620730957,-7.16092467812957,-4.08851154334701
C0_base,AGC_013,ENTRENAMIENTO,-10.330603636065701,-5.459882263020805,-4.679947172430942,13.487991708896677,2.290349228837265,17.434537349185412,-1.2907060572904483,3.590062994889187,4.7681810149712325,4.42696604304105,6.864744816097654,-0.40929213725380553,14.516600830033225,1.7572687713135013,1.462142552561246,-3.4990010149478983,-3.0591139213569294,-3.1672112969311144,-3.341722193031943,0.03405134719330399
C0_base,AGC_014,ENTRENAMIENTO,17.226858418546975,2.582244462750771,3.092798724704685,13.80252842173178,9.424242678438816,-1.103852710801376,4.6175869777006255,1.8422936091964552,11.128272366535242,4.035799635139786,-8.743603271219294,-0.6200188626726346,4.623416894919397,-5.337920311523104,-2.361578544458157,-3.0124119795543214,2.6109864267089797,-0.5777843236255721,-1.3643035805257526,-2.7866662854135953
C0_base,AGC_015,ENTRENAMIENTO,-4.13037205417696,-11.254696266996765,12.302241855458277,-1.3503515310077283,-6.2564852261978094,2.0865683962301875,-0.13072155820441161,1.5279805876048398,-0.053340071176064964,4.4471868948968645,1.9369078616907565,-0.9021578141965683,-3.7907798746364936,-0.6825717055933128,1.254355196482135,2.2516193833692766,0.0666428033221741,-0.6239645385625371,2.9857482518457803,-0.14029667869882134
C0_base,AGC_016,PREDICCION,2.632602356267927,9.822072971475249,14.080703450569958,2.856372440196418,7.410245668687869,-10.246351037093229,-6.330432522764409,6.536329310011298,7.103195385318265,-1.2312406172282484,12.799458325218044,-15.945027024672074,-1.1732682454273262,-7.6003745048951785,8.554967659216219,-3.404467950551324,11.079656960631457,8.020229123330768,11.035806801549215,-4.330472923808837
C0_base,AGC_017,ENTRENAMIENTO,-7.284196231853928,-9.002263609003688,11.973109206519174,-2.461766338263836,-3.518743284154806,1.5329269767331397,-0.18610787232780243,-2.649739101357498,6.702192640247103,0.6750261991629374,1.462791933604459,2.3675807388469816,-5.3037379336627835,-1.761623778715907,6.460601893203697,-3.111003766471961,-4.8353947572579585,-6.4051261123880225,1.8586753734539199,1.2718758036762587
C0_base,AGC_018,ENTRENAMIENTO,24.120943696139165,2.8332804738801713,13.324297612950431,15.113991061755465,-6.909140076670428,2.3877593060797784,2.4197089361086626,-2.696932874430201,5.4478178239034,-0.5610147930610042,-3.37096945832591,0.22662969549294196,-7.218085290553493,12.041726495652346,-3.7914791318046643,1.036591864838505,5.2250080601852105,-0.24268836944734518,-1.4253962741928117,1.7393515002155082
C0_base,AGC_019,ENTRENAMIENTO,13.64025737342327,10.793520854297796,-20.413356275211385,1.4474443072119427,-4.37567508523228,-2.554997235166125,-1.9612609650822121,-3.6439572484102447,9.10973075586476,-1.4748950294489949,7.852990722844341,3.541777196275506,-8.213172284803502,1.3816655516464722,0.12177868899609895,-1.2381383576017788,-0.45953660996694334,0.644544914370017,1.857864612214218,-3.1932959719623955
C0_base,AGC_020,ENTRENAMIENTO,20.349341839583435,25.251026675174863,-16.875552570090935,3.8669954338688486,-6.1444454902249,-6.784913151167204,-3.492549935387458,-5.77799864337805,9.53529307128274,5.093465622679353,8.072395559141631,-1.665681688446919,-4.790908147298345,3.961022879042339,3.999897128373559,-1.4674908408448175,-9.555073997284257,6.945082701438957,-5.204825391512037,2.585711531997006
C0_base,AGC_021,ENTRENAMIENTO,-7.755801469795064,-13.670514024793004,9.929196295549222,-5.709506247558047,-5.764987630098266,17.94873552057544,-8.638438100095666,1.341857417533904,3.5860990212061488,6.515605973312776,-1.1286054788343374,0.9916196217037436,-8.545117992529196,-0.8302266909539237,-1.9143447404970488,3.677580469427326,-3.5776334828436402,-1.4017193909095353,2.042719330985509,1.6339572663623076
C0_base,AGC_022,ENTRENAMIENTO,9.031266759443655,-0.4004530631215446,15.294262402069277,-9.86746605188246,9.892912362855341,-0.775432364299742,-5.9496032015570455,1.1508185524244552,1.0812654576831784,-4.658255816760554,3.175722393006599,-3.286646571835877,-6.15900604634571,1.3612301981934574,-1.2775678149971568,0.814331415098743,8.884393088916696,1.6949095009099178,-0.8296037548819956,0.8221051198088452
C0_base,AGC_023,ENTRENAMIENTO,23.69944957615271,-4.90143748655926,-5.732729975558862,-4.475918176235084,-9.491290260922343,-7.760296672891291,-8.439229482955547,-0.36004039207592464,7.710927951824934,1.0299628701002574,-2.93628154855203,6.675755894831767,1.2878755999054656,-0.42418287990435566,5.1407336884154615,-2.567372370456478,-6.375713319424603,1.9418724514904717,-4.153265867711097,-1.1730666527660416
C0_base,AGC_024,ENTRENAMIENTO,9.493198206586847,-4.138485083147214,4.716326532900051,3.7140608376415196,1.5248747629398733,0.35731513450032953,-1.1455230210369114,4.430931084513682,-1.916372389295952,-1.8922888946837828,-2.5015218910915227,-8.659038712597859,1.3257328759311,-0.7135806413478282,1.3731718931466554,-3.8087238583675997,-0.6152197294568241,-1.574762270861906,-4.415454753935572,3.7245653442413977
C0_base,AGC_025,PREDICCION,20.547256367445883,-4.337594989887156,-8.226263986510471,-4.622069096080742,-9.318630877239169,-0.046067529191367015,5.524478484545329,-4.566615189006712,-7.290187877382972,-0.3416937461010785,-4.339369000614079,0.8706824291717504,0.3811655716162387,-3.9215893677843074,-1.7469013900750407,3.266000695673615,2.6362471638149603,3.116124196705988,-1.3867075927945212,-2.558176703029651
C0_base,AGC_026,ENTRENAMIENTO,3.778995405682147,-13.940778359221763,2.5126277311153893,-0.18102141258800172,5.528722344190054,-6.178227166703217,2.354513481200059,1.2326653004306876,5.0511193296039565,1.2747649480295689,-0.907803866296157,-4.423963269595677,5.122248404953984,-8.055662676161433,8.984422816571326,0.6668386003800162,1.9763050324324554,0.34999567533293996,3.9250216718642874,2.0840507247811755
C0_base,AGC_027,PREDICCION,9.983144527205338,16.30714510939595,-7.9212083421464285,-15.447526896452072,1.4816054265615213,3.1868849072282366,-2.1956650368896287,-2.9852110152658473,6.79560244558602,8.962022981449465,5.201666803641571,2.919336984189504,-7.648649750704029,-1.742485446016771,-0.5800462937215922,-5.532946952033845,7.789952110420981,-4.028680485154603,-3.1852854682860405,-0.4113447563761778
C0_base,AGC_028,PREDICCION,-17.653924343661437,-16.072756434502743,5.761022184332524,2.318656729744899,1.5231440848067535,-20.900840309237864,6.954250381461272,2.999564342065728,-6.9009293793171285,6.985718442636485,11.495399709957557,8.224986167232531,1.4235665287461445,-2.4736112965670793,1.305429862954291,-2.5959822749205843,-2.589598023202912,-2.243333818718663,-2.293725244340473,-4.17456527346164
C0_base,AGC_029,PREDICCION,-4.182090022449447,-7.222819236858949,-23.066318417441977,-23.091878271633313,-2.730856266180782,19.102749701856663,31.51266253557227,39.249100559341514,8.734015662690206,-23.533096629473295,-3.9589675605984787,5.577804406101749,-4.6771445250400685,5.303792520735074,1.9925527090246398,3.7032842876691023,0.6782296035440052,-0.054843815407511605,5.4673934450169925,1.7067514887762385
C0_base,AGC_030,PREDICCION,-23.950991589019754,7.927903624244796,-8.924984729169495,0.14549865450068714,2.840280019460425,-7.716202874961703,-4.6979415419181185,3.011700512902288,-11.037430332416452,-1.2216461365029472,-5.616875932026059,-5.009310459177508,2.3225398654350315,-1.1902402663055363,0.4590380801547691,4.235410261132718,0.06223649333827012,-0.5940781572485152,1.463145442895712,-0.910978831104054
C0_base,AGC_031,PREDICCION,-9.350579638353437,7.665217650678011,5.6979944414344175,1.3457709222885508,7.58450280627377,-2.089571077633171,20.489154913148237,-10.334925584045726,-0.10186681999476817,4.00495907850564,-2.7791637140879257,2.194077286620416,1.0819618644729663,2.037524407212579,1.7960821817988646,-4.699465364098109,0.08642350381743752,0.045254751033488444,-6.069930183682282,1.82580674509432
C0_base,AGC_032,ENTRENAMIENTO,5.9071431563126415,5.357334113100454,4.034744610255606,9.507800617604063,-6.773452272592913,4.418925937952037,-1.4462622035154438,-4.4859347150812825,6.731457455477581,-3.370570351187927,3.4294218001864696,-3.2447790298895844,-5.066705554303336,10.537053722166629,3.4440703728555193,-4.901821017358568,6.115423554207293,9.71659807381973,-1.3750123083977874,2.7403834117836716
C0_base,AGC_033,ENTRENAMIENTO,-26.944295373876667,-1.5933314159608891,8.185287707442054,-14.767947046776275,3.1671240515380297,8.44309177040983,-12.28072880975297,1.6521499788694016,1.0981675334732233,8.19773503371068,7.3976725376779635,-0.6314234337159772,-1.0757258063623076,5.008782899765767,-4.929524447707334,5.049300103763373,-2.0196989060975885,-3.8985844382176755,0.2312218987516765,0.06805981388603975
C0_base,AGC_034,ENTRENAMIENTO,-11.511950629280193,1.0105288329794433,-8.60645575741825,-2.221644232692287,8.309894379132244,-6.481300176365795,-4.86490967086101,-0.7351802261317609,-3.971391636915955,-4.973573692728955,-6.0423567402070955,-8.26925128937659,-4.525234809088585,2.2850439942669554,1.0442955996385723,4.939235728513965,4.458558137593613,5.989129919654066,-0.009093001889265338,1.03231558552687
C0_base,AGC_035,ENTRENAMIENTO,10.932550140842697,6.944379283541382,8.34588726953415,-5.392322593311416,6.005477792114491,0.9009329273197981,-2.564845835936631,-0.4453416001506265,0.391219799569503,5.36356837291045,-11.390597862249912,-6.3601600781346805,7.374098382778365,-3.3746468941445706,6.465142442509028,-9.486982268169424,-0.6932587424259588,3.59978230356223,-5.812642712475327,5.783057830843979
C0_base,AGC_036,PREDICCION,6.893356018567493,-1.6574582626654726,4.633341735695651,4.761280586700297,9.703249852177096,-5.513029711980395,5.07024104873662,0.540822755373936,11.963841759205051,8.266526696704256,-2.7634062063281575,3.4374889350826536,2.9584651789933756,-4.742355474064454,2.3696950960670558,0.5361798362871848,-1.7607872327473137,-1.7162480254091663,5.093257886080224,-3.084526475618642
C0_base,AGC_037,ENTRENAMIENTO,20.807610404039448,-1.6098742953347593,-9.232866753749333,-1.286346063179531,-8.611712679750676,1.2949353655346358,2.0498927345649816,-4.436379413396093,-0.13328012191569832,-3.787076768265445,-5.753303634715851,0.877918667524766,3.915500555747023,-1.356769448594208,-1.84556735076256,-4.1734695500005685,3.347206549281332,1.978489282874099,-1.5266697066791681,0.892491259854669
C0_base,AGC_038,ENTRENAMIENTO,-14.01631140917005,6.8030381177094945,-13.045541006769668,5.376793486773518,1.4175889991757318,-12.867313608968237,-1.3781692111320296,1.5042183431676093,-2.0927374000101207,5.347863014341643,-1.6294408502488948,-10.941462681641761,-3.6429323565869365,5.048828456690025,2.0650926606559064,2.2843200979078695,1.747563508164087,0.9125697031007701,-0.320059185292278,-2.1186054824699014
C0_base,AGC_039,PREDICCION,6.233871842042356,-0.12710211757670656,-21.31094503180533,-8.048564715895889,-2.437480358411277,-9.22523176933487,-2.402915157947897,-3.2225817241168566,4.083053367189928,-4.333671657335524,8.060429743281045,-2.195297485207434,-1.5725435832646948,3.548753745396725,-0.8845527418734805,1.0372495066178846,-3.98543001793167,-3.506031645640717,-1.6729666652725612,-1.0180971304590385
C0_base,AGC_040,ENTRENAMIENTO,22.261707754351647,6.7270134347560875,-6.718046437415966,-2.9908057953790452,-11.04228773781468,0.38492624876899406,-0.23321241563820452,-0.040475826100101246,-10.823705748987598,2.901709461770345,0.2947607465576874,-5.331207312583036,1.979898908479923,-3.7087048186676825,5.484368267114574,4.6187434737738124,-1.554163954103189,2.8318649204744704,-0.6538007812958079,-1.3377536603969022
C0_base,AGC_041,ENTRENAMIENTO,-11.731206661343798,3.8584416761312603,-6.746582720723169,-0.018091881938190345,9.479965904863636,-6.8453710382586,-10.535487769156035,3.015122172785015,2.958699635413944,-2.7831198996841655,-9.260094866638775,-1.593146755285041,-0.02198037459492317,1.9195325588136767,-6.504521421293513,-0.6617390156692348,-1.9342131095866881,3.532091778015528,-1.8625886546794028,-4.937085011172793
C0_base,AGC_042,PREDICCION,-7.451992660660726,3.5773606096664006,-10.481622306424017,6.381049540225587,6.272151544709429,-4.1584294323715865,-0.3430953578335433,1.6913461546802369,-1.2940673806785081,1.5029805224065682,-9.913323322482245,1.8488757855464872,-3.7420669854148545,3.87302980790451,-2.6568325816641947,1.6311400685670736,0.1002966045451885,-0.3251181566771924,-4.848171115985336,1.294122663564541
C0_base,AGC_043,PREDICCION,19.746905790547114,-4.704647655274872,11.469055275717645,4.782782775726433,0.9511588275364067,6.7654941420335115,3.376200317948194,5.693846856818901,-1.1119528409636035,9.530443208436527,-11.259404318844942,-6.800262806165899,6.051458611148255,-2.587123409638303,-3.281242152417213,0.23716112993662694,-0.5963437255651831,-4.957003783776488,-2.317310963510663,-6.156094996080765
C0_base,AGC_044,ENTRENAMIENTO,23.288532107751355,0.22152471325539214,-22.591301951964855,5.063756090554064,-5.5298223207446,-8.897550399443352,3.1598287185009917,-8.068857212919955,6.834073271794964,2.2677387688297186,4.407775625611658,-1.1355076286997985,-5.2459608874145,3.545930673683726,-0.11101309490884101,2.4683957587143706,-7.2279202062901575,7.09832465660534,-3.4553578618880776,3.202755860759557
C0_base,AGC_045,ENTRENAMIENTO,18.373903507439778,5.328666717812768,11.499492111368095,14.74945532364899,-7.457237632176337,1.3463330548529349,5.511931440727721,-3.170018154709754,1.0569628420070403,-1.0902652041955865,-0.8535316799135196,-2.18374383685656,-6.235369688102668,10.713225219426217,0.4481462492824394,-1.8996924417982082,4.849501421479059,-1.3190491473301134,-2.6862356474507525,1.8831872878484615
C0_base,AGC_046,ENTRENAMIENTO,11.978406965554344,4.033709117684516,-21.443269148629795,-3.515193234208182,-1.5666091203709656,2.127390351459257,-1.360890649139819,-0.8760859277461212,3.5657700026620383,0.3526141376067716,-0.05146764967468598,3.313465546042991,8.204710778919138,-0.8678600978079131,1.3024375579834104,-3.8106451663766987,-1.0655406320889103,-1.275107392287566,2.5697793123408146,3.7569972369437736
C0_base,AGC_047,ENTRENAMIENTO,10.01891070226051,11.078221077742889,8.440490044622067,-11.314550413987005,6.837176066289096,3.659538916266853,-14.801858012445189,1.4653778193031057,2.5449557402130663,0.48351309928907216,-5.760372299004688,-6.0237033225264875,5.837192317491331,-5.015173545409375,0.7753691354682013,-11.706750870589042,-8.096618099741777,3.8400850619667013,-7.106633064103079,3.1618106181525683
C0_base,AGC_048,ENTRENAMIENTO,-4.255009033756779,18.453089699288572,-6.028675465076241,-9.742256973552056,-5.283806302090827,4.883799164067174,0.6391126758104466,-3.2801631343310786,-8.895326452315762,5.763875611319608,4.6483189359197965,0.5319220411659579,2.1194382494639696,-6.698203906270809,-2.984009873575206,-2.8351499817500248,2.4967481405419676,1.709648094498505,3.1000405626892893,1.49412251011587
C0_base,AGC_049,ENTRENAMIENTO,-17.979130931599244,-24.01760706453558,3.947697933014443,7.885377381896817,-16.982365710762192,-1.8854550349354824,3.219607488359226,-1.9973566322747438,1.0635806809110169,-3.382537783848984,-3.753737218987903,-2.421555773803696,4.543828196253577,5.218445053325721,-1.4347115591109454,0.11737539687969208,1.1010834406324368,-1.6537388191761937,-7.225650259584985,-3.115748027237739
C0_base,AGC_050,PREDICCION,13.338973944829972,6.7514559129468115,-15.780658044375246,1.8434091323107769,-11.282493844757905,-2.9254905545297216,-3.100374993728877,-4.260734363392148,6.712389039769262,0.153370332209697,4.619204082154958,-0.4204484174481376,-5.408661867980849,3.8111199959990363,-3.5457039730942403,-4.493274846409576,1.3265619903460737,0.5304265959891243,2.579417321411641,-1.8001638290893538
C0_base,AGC_051,ENTRENAMIENTO,-1.8565011525158306,13.342096007311836,1.0466255892263407,-0.9899111713811884,-1.954054521600191,-2.3609617108435144,-4.701459739060477,-2.097702150470938,7.836043922520728,-4.3508426220831575,2.1685753727042214,-0.7665001206061179,1.6575107307245398,-0.42502487765288244,-3.0342414011977334,12.104464290232615,0.006026245033670823,-1.6229115273312762,-2.307765875973933,-5.271198133536703
C0_base,AGC_052,PREDICCION,-15.57914988238491,4.145017903554088,3.866399204613985,3.8756419454681894,1.3695403904212033,-6.303689784577946,-9.685754079221379,4.005348723717675,4.998778793448578,1.3608515837191153,-1.3324261347633635,1.0588779234670356,-0.19352624682702857,4.208870096096166,-5.9320677412331735,-6.6830118154500635,2.7143224179478933,-2.2744517928960994,1.0242298846816558,0.9578855226587019
C0_base,AGC_053,ENTRENAMIENTO,14.854569968042586,-11.874382169981377,-3.2408173449751194,-13.296864474627737,-6.485837788869134,-2.735982306371478,1.0229560306390462,-0.692477675591265,-5.559911884080712,-0.2633459278961571,-4.068108351731874,-0.879076662651299,6.412846500238335,-1.8368008738550725,-1.2207570283394957,-2.6449920918126777,4.547445901339502,-0.9940893900101464,-0.4195110096325952,-4.371829746239271
C0_base,AGC_054,ENTRENAMIENTO,6.038200450324772,-12.13948359622076,-19.20906889733744,-8.153297599333474,-2.7635341959739708,-5.324739668716851,3.3326384615931643,-2.2579769441959407,2.70266386758734,-2.8357209070271847,0.5382372931789244,1.2909641556257982,1.7464591704281474,-6.004828332309108,-4.195418325166986,-3.456130480313146,4.06742113577672,-2.0522741057860125,2.3471873670428924,-0.0717680715821226
C0_base,AGC_055,ENTRENAMIENTO,-4.994295077394175,-5.550161032725039,15.935762921477505,-0.3987185585060379,-4.111642875654393,9.581979337331923,-1.7687284244708685,-3.470590390604277,4.308301115857298,3.7713435295789837,0.8589163461469849,7.9859644352148145,-11.305418578982298,2.547748494832249,-2.68789846577693,4.201269374287473,2.3800292354650976,-2.527874523163035,3.2030523963590807,4.559712923530987
C0_base,AGC_056,ENTRENAMIENTO,-10.655892487710782,-22.134054190509644,6.333042735127115,-3.837070150178262,-4.983837074165804,5.823628054481809,-6.873864104999982,3.299982159108759,-0.16607534743940608,-5.523957872727238,3.12925099358605,-0.38277027697493193,-2.0159317221287605,-1.922327036708366,1.9054381597471077,-0.38569575180794785,-2.8293260547784427,5.039868578438723,1.9220923052263215,-0.5836160526885291
C0_base,AGC_057,ENTRENAMIENTO,-33.90396408630983,-16.20943012533621,4.191771040256009,-2.221457209983584,-14.197045462288063,-11.100875075176353,5.133835184641937,-4.816703667789099,1.4189758809503485,3.2465579677293084,4.035597364670664,-4.008895784058883,1.210923723713613,4.157383839792643,5.738256885076557,-0.5512845914315544,-3.360387192561277,0.3455829830741257,-1.241318879045146,-1.2100172347631433
C0_base,AGC_058,ENTRENAMIENTO,14.615190394331572,-2.5446339830003932,-7.284181882533461,-11.844664300065446,-3.827672986895462,2.3692765127873745,1.5743678455927723,-2.8549824911855284,-5.060512799272087,-1.4222697088435452,-0.2518916007891371,1.1801222899838748,4.51285839199648,-3.833054876770044,3.7367523530017253,-2.7399847231312475,2.9957741115454053,-3.371911880075662,-1.1708426118795925,3.909767083136287
C0_base,AGC_059,ENTRENAMIENTO,-7.731666751113916,29.387972032562466,5.060161732059748,1.395792495694592,1.1191976784134443,0.014883392701273463,-3.736938690982835,-1.6096874371098566,10.6322279256166,-3.888024744895969,1.4448853343205317,-6.521236530050925,3.4158090171961812,-4.704811547348508,-4.284298822102803,-3.4497725467139992,-7.433953587987746,2.801611006705522,-0.731361581011152,3.101148618455557
C0_base,AGC_060,ENTRENAMIENTO,-20.7166684647691,-13.784002155708391,4.280874389494691,4.373220233011596,-7.027805400856471,-13.43907337323868,6.844094421084533,-5.67490078512939,-0.5768677137887263,-8.148024487387005,-2.2145338300897053,0.640780013604295,0.2534905135018613,4.404165017109402,4.069215392615128,2.636644472517879,-2.457378449084094,-0.09700081775302191,-1.094526843346641,-3.028600415375288
C0_base,AGC_061,PREDICCION,-14.0020449497854,9.797574101898944,-21.08814443910593,-4.870951447476687,-8.230494476948977,-1.0990691761012652,4.887246228355148,-2.5017071436178187,-4.18619296633545,2.044483772825296,8.209673083886564,-3.5299321944263675,4.11220684101659,1.703644526446939,-6.679288230854521,2.8832836329453473,-3.8097823168756095,-5.699848625574936,8.40763641206373,-0.9496397266418849
C0_base,AGC_062,ENTRENAMIENTO,0.12285888783749488,-3.1407665361684782,2.7451154828237168,-13.256583398103587,25.39722920918163,5.177838255658198,15.06561513529155,-18.165213847606566,-4.496587938810686,-1.3825277030129777,-1.5918527678469592,1.972396875400873,-1.0637133476940825,10.251263418316656,-1.21132114248236,-5.739118721990516,-2.477362087044524,1.2128956011730851,2.857762200324766,-3.5216204084805622
C0_base,AGC_063,PREDICCION,17.706158971186404,4.7990982471302,11.648797643178124,-4.926236076796741,8.123823732076406,2.1493446171437025,2.4471091597104775,-0.8300284414939242,-6.844632316625659,2.6238299707584534,-2.3994385347162743,-8.078003983124667,0.9179082899420025,3.686296233033799,-4.072644004819886,8.135396630729064,0.24009145795366754,-0.4012817245082694,-0.9318931498446125,4.196485513260762
C0_base,AGC_064,ENTRENAMIENTO,-21.499059338885964,-2.4503687152526163,8.313490099693759,-0.7471583512281315,-0.5417556386657024,-14.72002631996847,-6.620498641376301,2.0478412587649633,1.3012424977374126,6.785845486767001,-4.11633208160369,7.6968633316410635,1.3402156387370345,3.414521175869232,-2.560084087549426,-1.8707684398918663,2.0437402651014343,-5.616223627175692,-0.4108477152131757,6.287957165057586
C0_base,AGC_065,PREDICCION,-8.610396727264309,35.07150472477863,6.637631303215412,-2.4860045761519283,4.322819644070768,0.7893854007326024,-8.209172656527834,-2.3186377623976533,10.406184719306433,-0.14529410335166218,-3.546777170573583,3.7809473546828736,6.319418988277273,-6.3301796675872035,2.2625602897528654,7.67358539196617,-3.4761755781569277,1.4080854461464567,-4.757544920955775,-8.28515646463115
C0_base,AGC_066,ENTRENAMIENTO,12.439936501060167,-10.67616205619319,-7.407124484405558,-16.48677799147235,-4.8074009915812,-4.3998872345162106,-4.0031399089021615,-3.4249037044832624,-4.352785378234274,-0.3037901247875717,1.9229495300946962,0.1544082860310827,-3.6125466645175566,-1.3045839212915409,1.2399930178824854,5.903268983589217,-5.5355432269165945,2.026429174705592,0.6115986753744745,0.2047879352535506
C0_base,AGC_067,ENTRENAMIENTO,27.93477390512755,18.48440540954956,4.156855239459676,21.348617732283152,-1.2714491978092686,6.742684353918764,-5.7828129191657265,2.855871387224359,-9.609503770227487,-15.712992798226889,-2.2856186896927944,3.3540492571990073,-12.218468221434797,5.906933017911746,7.813325788444235,6.140236610819789,-0.8406914230041208,-3.781418339376455,3.0274560748845167,3.9358000576242924
C0_base,AGC_068,ENTRENAMIENTO,12.6422061435332,1.7815285020246099,-4.161397028766306,-7.5182529801930915,-11.074664591304867,9.47875328024298,0.48862693515253813,-2.732055313626131,-6.462858259560275,0.624033075997699,-5.9793885058218965,4.963089498672638,1.8577397707447942,-0.5176826606546829,1.8868691533703739,-2.0624854845779668,-2.295838857225595,5.925500238960163,-2.1245665063224055,-2.05839753239987
